ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL1697741,DEHYDROEMETINE,DEHYDROEMETINE|RO 1-9334/19,Small molecule,0,478.63,3.0,22.0,5.01,52.19,6,1,1,7,N,0.57,None,9.00,4.12,2.12,2,MOL,0,35,6,1,1,478.2832,BASE,C29H38N2O4,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1
CHEMBL1266,TETRAHYDROZOLINE,TETRAHYDROZOLINE|TETRYZOLINE|Tetrahydrozoline|Tyzine,Small molecule,4,200.28,14.0,33.0,2.11,24.39,2,1,0,1,Y,0.74,None,10.17,2.24,-0.02,1,MOL,0,15,2,1,0,200.1313,BASE,C13H16N2,c1ccc2c(c1)CCCC2C1=NCCN1
CHEMBL897,PROBENECID,BENURYL|Benemid|HC 5006|NSC-18786|PROBALAN|PROBENECID|Probampicin|Probecid|Probenecid,Small molecule,4,285.36,187.0,893.0,2.20,74.68,3,1,0,7,N,0.83,3.53,None,2.44,-0.92,1,MOL,0,19,5,1,0,285.1035,ACID,C13H19NO4S,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL2106439,PIPOTIAZINE PALMITATE,IL-19552|PIPORTIL DEPOT|PIPOTIAZINE|PIPOTIAZINE PALMITATE|RP 19552,Small molecule,4,714.09,3.0,9.0,10.06,70.16,7,0,2,23,N,0.08,None,8.86,10.05,8.58,2,MOL,0,49,7,0,2,713.426,BASE,C40H63N3O4S2,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
CHEMBL2103773,OTILONIUM BROMIDE,OTILONIUM BROMIDE|SP-63|SP63,Small molecule,3,563.58,4.0,17.0,6.32,64.63,4,1,1,16,N,0.17,None,None,2.58,2.58,2,MOL,0,35,6,1,1,483.3217,NEUTRAL,C29H43BrN2O4,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-]
CHEMBL1428,NIMODIPINE,BAY E 9736|BAY-E-9736|NIMODIPINE|NYMALIZE|Nimotop,Small molecule,4,418.45,190.0,1123.0,2.97,117.00,8,1,0,8,N,0.30,None,None,2.54,2.54,1,MOL,0,30,9,1,0,418.174,NEUTRAL,C21H26N2O7,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
CHEMBL1532,QUINETHAZONE,CHINETHAZONE|HYDROMOX|QUINETHAZONE|Quinethazone,Small molecule,4,289.74,22.0,46.0,0.88,101.29,4,3,0,2,N,0.75,9.56,None,1.19,1.18,1,MOL,0,18,6,4,0,289.0288,NEUTRAL,C10H12ClN3O3S,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
CHEMBL451,CHLORDIAZEPOXIDE,A-Poxide|CHLORDIAZEPOXIDE|CHLORDIAZEPOXIDE CIV|CLOPOXIDE|Chlordiazachel|Chlordiazepoxide|Clopoxide|LIBRELEASE|LIBRITABS|Librium|Lygen|SARLIB|Trakipeal|Zeisin,Small molecule,4,299.76,158.0,1017.0,2.95,50.46,3,1,0,1,Y,0.65,-2.69,7.06,0.19,1.81,2,MOL,0,21,4,1,0,299.0825,ACID,C16H14ClN3O,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
CHEMBL2106236,EPIMESTROL,EPIMESTROL|ORG 817,Small molecule,0,302.41,,,2.88,49.69,3,2,0,1,N,0.84,13.62,None,2.82,2.82,1,MOL,0,22,3,2,0,302.1882,NEUTRAL,C19H26O3,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](O)[C@H](O)C[C@@H]12
CHEMBL2104089,AMBUPHYLLINE,AMBUPHYLLINE|BUFYLLINE|Butaphyllamine,Small molecule,0,269.31,,,-1.04,72.68,5,1,0,0,N,0.56,8.44,2.44,-0.81,-0.84,2,MOL,0,13,6,1,0,180.0647,NEUTRAL,C11H19N5O3,CC(C)(N)CO.Cn1c(=O)c2[nH]cnc2n(C)c1=O
CHEMBL567,PERPHENAZINE,Chlorpiprazine|Decentan|ETAPERAZINE|FENTAZIN|NSC-150866|PERPHENAZINE|PERPHENAZINE FENDIZOATE|PERPHENAZINE MALEATE|Perphenazine|Perphenazine Fendizoate|Trilafon|Trilafon-LA,Small molecule,4,403.98,209.0,638.0,3.94,29.95,5,1,0,6,N,0.79,None,7.81,3.69,3.14,2,MOL,0,27,4,1,0,403.1485,NEUTRAL,C21H26ClN3OS,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL2107525,SODIUM PHOSPHATE P 32,32P|Phosphotope|SODIUM PHOSPHATE (32P)|SODIUM PHOSPHATE P 32|SODIUM PHOSPHATE P-32|Sodium phosphate p-32,Small molecule,4,142.96,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,1,None,None,None,None,141.9408,None,HNa2O4P,O=[32P]([O-])([O-])O.[Na+].[Na+]
CHEMBL3833319,REVEFENACIN,GSK-1160724|GSK1160724|REVEFENACIN|TD-4208|YUPELRI,Small molecule,4,597.76,6.0,9.0,4.84,108.21,6,2,1,10,N,0.35,12.74,8.65,3.81,1.98,3,MOL,0,44,9,3,1,597.3315,BASE,C35H43N5O4,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1
CHEMBL760,ANAGRELIDE,ANAGRELIDE|Agrylin|Anagrelide|Xagrid,Small molecule,4,256.09,16.0,98.0,1.93,44.70,3,1,0,0,Y,0.77,11.25,3.62,1.94,1.94,1,MOL,0,16,4,1,0,254.9966,NEUTRAL,C10H7Cl2N3O,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
CHEMBL1389,LEVONORGESTREL,ATHENTIA NEXT|BAY86-5028|EMERRES|EMERRES UNA|EZINELLE|FALLBACK SOLO|HER STYLE|ISTERANDA|JADELLE|JAYDESS|KYLEENA|LEVONELLE|LEVONELLE ONE STEP|LEVONELLE-2|LEVONORGESTREL|LEVOSERT|LILETTA|MICROVAL|Mirena|NORGESTON|NORGESTREL (-)-FORM|Norplant|Norplant ii|Norplant system|OPCICON ONE-STEP|Ovrette|PLAN B ONE-STEP|POSTINOR-2|Plan b|SKYLA|UPOSTELLE|WY-5104,Small molecule,4,312.45,21.0,82.0,3.88,37.30,2,1,0,1,N,0.75,None,None,3.66,3.66,0,MOL,0,23,2,1,0,312.2089,NEUTRAL,C21H28O2,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
CHEMBL1029,MIGLUSTAT,MIGLUSTAT|OGT 918|OGT-918|Zavesca,Small molecule,4,219.28,54.0,213.0,-1.45,84.16,5,4,0,4,N,0.46,12.90,8.49,-1.18,-2.30,0,MOL,0,15,5,4,0,219.1471,NEUTRAL,C10H21NO4,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
CHEMBL350221,OXITRIPTAN,5-HYDROXY-L-TRYPTOPHAN|5-HYDROXYTRYPTOPHAN|5-HYDROXYTRYPTOPHAN L-FORM|LEVOTONINE|OXITRIPTAN,Small molecule,4,220.23,53.0,102.0,0.83,99.34,3,4,0,3,N,0.62,2.15,9.18,-1.39,-1.40,2,MOL,0,16,5,5,0,220.0848,ZWITTERION,C11H12N2O3,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
CHEMBL1512080,METHISAZONE,BW 33-T-57|METHISAZONE|METISAZONE,Small molecule,0,234.28,,,0.20,70.72,3,2,0,1,N,0.54,11.49,None,0.80,0.80,1,MOL,0,16,5,3,0,234.0575,NEUTRAL,C10H10N4OS,CN1C(=O)/C(=N\NC(N)=S)c2ccccc21
CHEMBL2108963,HEMOGLOBIN RAFFIMER,HEMOGLOBIN RAFFIMER|Hemolink,Small molecule,2,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,
CHEMBL1079,TIZANIDINE,TIZANIDINE|Tizanidine|Zanaflex,Small molecule,4,253.72,32.0,130.0,1.72,62.20,6,2,0,1,N,0.81,None,7.49,2.02,1.68,2,MOL,0,16,5,2,0,253.0189,NEUTRAL,C9H8ClN5S,Clc1ccc2nsnc2c1NC1=NCCN1
CHEMBL1589,ACETOHEXAMIDE,33006|ACETOHEXAMIDE|DIMELOR|Dymelor,Small molecule,4,324.4,35.0,77.0,2.21,92.34,4,2,0,4,N,0.83,4.31,None,1.81,0.87,1,MOL,0,22,6,2,0,324.1144,ACID,C15H20N2O4S,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
CHEMBL3187723,BINIMETINIB,ARRY 438162|ARRY-162|ARRY-438162|BINIMETINIB|Binimetinib|MEK-162|MEK162|MEKTOVI|NVP-MEK162,Small molecule,4,441.23,301.0,313.0,3.01,88.41,6,3,0,6,N,0.40,10.26,5.06,3.81,3.81,3,MOL,0,27,7,3,0,440.0296,NEUTRAL,C17H15BrF2N4O3,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
CHEMBL894,BUPROPION,BUPROPION|Bupropion,Small molecule,4,239.75,143.0,896.0,3.30,29.10,2,1,0,3,N,0.82,None,8.22,3.27,2.39,1,MOL,0,16,2,1,0,239.1077,NEUTRAL,C13H18ClNO,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
CHEMBL986,RETINOL,AROVIT|Aquasol A|NEPALM|NSC-122759|OLEOVITAMIN A|RETINOL|RETINOL (VIT A)|RETINOL ACETATE|RETINOL PALMITATE|RO-A-VIT|Retinol|VITAMIN A|VITAMIN A OIL|Vitamin A|Vitamin A 1|Vitamin a solubilized,Small molecule,4,286.46,108.0,1631.0,5.51,20.23,1,1,1,5,N,0.66,None,None,4.69,4.69,0,MOL,0,21,1,1,1,286.2297,NEUTRAL,C20H30O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
CHEMBL3039558,ETIRINOTECAN PEGOL,ETIRINOTECAN PEGOL|NKTR-102,Small molecule,3,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,
CHEMBL3990047,OZENOXACIN,GF-001001-00|OZENOXACIN|T-3912|Xepi,Small molecule,4,363.42,,,3.76,84.22,5,2,0,4,N,0.74,5.96,6.72,2.47,1.98,3,MOL,0,27,6,2,0,363.1583,ACID,C21H21N3O3,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
CHEMBL3707301,IDANPRAMINE,IDANPRAMINE,Small molecule,0,423.51,,,2.99,71.11,5,1,0,7,N,0.69,10.61,8.31,2.93,1.97,2,MOL,0,31,7,1,0,423.2158,NEUTRAL,C24H29N3O4,COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CCN3CCCCC3)C2=O)cc1
CHEMBL2107486,TEBIPENEM PIVOXIL,"L-084|LJC 11,084|LJC 11084|LJC-11084|ME-1211|ME1211|Orapenem|TBPM-PI|TEBIPENEM PIVOXIL",Small molecule,3,497.64,17.0,29.0,1.67,108.74,10,1,0,6,N,0.33,None,6.27,1.59,1.56,0,MOL,0,33,9,1,0,497.1654,NEUTRAL,C22H31N3O6S2,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12
CHEMBL453,SULFISOXAZOLE,Entusil|Eryzole|Gantrisin|NSC-13120|NSC-683536|Neazolin|Pediazole|SOSOL|SOXAZOLE|SULFAFURAZOLE|SULFALAR|SULFISOXAZOLE|SULPHAFURAZOLE|SULSOXIN|Sulfafurazole|Sulfisoxazole|Sulphafurazole,Small molecule,4,267.31,148.0,827.0,1.67,98.22,5,2,0,3,N,0.82,5.80,2.17,0.73,-0.14,2,MOL,0,18,6,3,0,267.0678,ACID,C11H13N3O3S,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
CHEMBL1183717,ALMITRINE,ALMITRINE,Small molecule,4,477.56,4.0,21.0,4.26,69.21,7,2,0,10,N,0.42,None,8.47,6.05,4.97,3,MOL,0,35,7,2,0,477.2453,NEUTRAL,C26H29F2N7,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
CHEMBL1085699,MANIDIPINE 6300,MANIDIPINE|MANIDIPINE 6300|MANIDIPINE HYDROCHLORIDE,Small molecule,3,610.71,13.0,29.0,4.95,114.25,9,1,1,10,N,0.19,None,7.86,5.19,4.60,3,MOL,0,45,10,1,1,610.2791,NEUTRAL,C35H38N4O6,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
CHEMBL1043,DAPSONE,ACZONE|DAPSONE|DIAMINODIPHENYLSULFONE|DIAPHENYLSULFONE|Diaphenylsulfone|J04BA02|NSC-6091|NSC-6091D,Small molecule,4,248.31,67.0,198.0,1.68,86.18,4,2,0,2,N,0.79,None,2.39,1.27,1.27,2,MOL,0,17,4,4,0,248.0619,NEUTRAL,C12H12N2O2S,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
CHEMBL3301597,FERRIC CITRATE,AURYXIA|FERRIC CITRATE|JTT-751|KRX-0502|NSC-112227,Small molecule,4,262.96,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,244.9385,None,C6H7FeO8,
CHEMBL1734,SOLIFENACIN,SOLIFENACIN|Solifenacin|VESICARE,Small molecule,4,362.47,27.0,50.0,3.86,32.78,3,0,0,2,N,0.81,None,8.88,3.96,2.47,2,MOL,0,27,4,0,0,362.1994,BASE,C23H26N2O2,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
CHEMBL2110588,ELIGLUSTAT,CERDELGA|ELIGLUSTAT|GENZ 99067|GENZ-99067,Small molecule,4,404.55,3.0,7.0,3.43,71.03,5,2,0,11,N,0.55,13.51,8.17,3.21,2.37,1,MOL,0,29,6,2,0,404.2675,NEUTRAL,C23H36N2O4,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
CHEMBL4298110,FERRIC MALTOL,Accrufer|FERRIC MALTOL|Feraccru|ST-10|ST10|ST10-021,Small molecule,4,431.15,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,431.0065,None,C18H15FeO9,
CHEMBL3707256,FERROUS ASPARTATE,FERROUS ASPARTATE,Small molecule,0,186.93,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,186.9568,None,C4H5FeNO4,
CHEMBL1110,ALOSETRON,A03AE01|ALOSETRON|Alosetron|Lotronex,Small molecule,4,294.36,117.0,317.0,2.41,53.92,3,1,0,2,Y,0.79,13.32,6.81,1.21,1.12,3,MOL,0,22,5,1,0,294.1481,NEUTRAL,C17H18N4O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
CHEMBL398707,HYDROMORPHONE,Dilaudid|Dilaudid-HP|HYDROMORPHONE|Hydromorphone|IDS-NH-004|N02AA03|NSC-19046|Palladone,Small molecule,4,285.34,25.0,112.0,1.63,49.77,4,1,0,0,N,0.79,10.11,8.59,1.62,0.58,1,MOL,0,21,4,1,0,285.1365,BASE,C17H19NO3,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
CHEMBL139835,CYPROTERONE ACETATE,ANDROCUR|ANDROCUR 10|CYPROSTAT|CYPROTERONE|CYPROTERONE ACETATE|DIANE|NSC-81430|SH 714|SH-714,Small molecule,4,416.95,148.0,929.0,4.61,60.44,4,0,0,2,N,0.62,None,None,3.64,3.64,0,MOL,0,29,4,0,0,416.1754,NEUTRAL,C24H29ClO4,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL2104797,TIEMONIUM IODIDE,TE 114|TIEMONIUM IODIDE,Small molecule,0,445.37,,,2.85,29.46,3,1,0,5,N,0.86,12.82,None,-1.61,-1.61,2,MOL,0,22,3,1,0,318.1522,NEUTRAL,C18H24INO2S,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1.[I-]
CHEMBL1731,MEZLOCILLIN,BAY-F-1353|BAYPEN|MEZLOCILLIN|Mezlocillin|Multocillin,Small molecule,4,539.59,11.0,74.0,-0.23,173.50,8,3,1,6,N,0.41,3.49,None,-0.84,-4.22,1,MOL,0,36,13,3,2,539.1145,ACID,C21H25N5O8S2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL44657,ETOPOSIDE,ETOPOSIDE|NSC-141540|TOPOSAR|VP-16-213|Vepesid,Small molecule,4,588.56,997.0,6544.0,1.34,160.83,13,3,2,5,N,0.43,9.33,None,1.16,1.16,2,MOL,0,42,13,3,2,588.1843,NEUTRAL,C29H32O13,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
CHEMBL1024,IFOSFAMIDE,IFOSFAMIDE|Ifex|Ifsofamide|MITOXANA|MJF 9325|MJF-9325|NSC-109724|Z-4942|Z4942,Small molecule,4,261.09,199.0,809.0,1.88,41.57,2,1,0,5,N,0.61,None,0.02,0.10,0.10,0,MOL,0,14,4,1,0,260.0248,NEUTRAL,C7H15Cl2N2O2P,O=P1(NCCCl)OCCCN1CCCl
CHEMBL1742423,BILASTINE,BILASTINE|ILAXTEN,Small molecule,4,463.62,3.0,8.0,4.86,67.59,5,1,0,10,N,0.44,4.04,9.41,2.41,2.42,3,MOL,0,34,6,1,0,463.2835,ZWITTERION,C28H37N3O3,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21
CHEMBL360328,LORCASERIN,LORCASERIN,Small molecule,4,195.69,11.0,132.0,2.59,12.03,1,1,0,0,Y,0.67,None,10.12,2.83,0.22,1,MOL,0,13,1,1,0,195.0815,BASE,C11H14ClN,C[C@H]1CNCCc2ccc(Cl)cc21
CHEMBL2105024,IOGLICIC ACID,IOGLICIC ACID|SH H 200 AB,Small molecule,0,670.97,,,1.63,124.60,4,4,1,5,N,0.36,2.13,None,1.62,-1.90,1,MOL,0,24,8,4,1,670.7911,ACID,C13H12I3N3O5,CNC(=O)CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL452231,TENIPOSIDE,NSC-122819|TENIPOSIDE|VM-26|VM26|Vumon,Small molecule,4,656.66,34.0,146.0,2.75,160.83,14,3,2,6,N,0.33,9.33,None,2.78,2.78,3,MOL,0,46,13,3,2,656.1564,NEUTRAL,C32H32O13S,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
CHEMBL404215,PRIDINOL,C-238|PRIDINOL|PRIDINOL MESILATE,Small molecule,0,295.43,58.0,70.0,3.80,23.47,2,1,0,5,N,0.91,13.36,9.34,3.70,1.77,2,MOL,0,22,2,1,0,295.1936,BASE,C20H25NO,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
CHEMBL3707340,TRIBROMOMETACRESOL,TRIBROMOMETACRESOL,Small molecule,0,344.83,,,3.99,20.23,1,1,0,0,N,0.75,6.51,None,4.49,3.57,1,MOL,0,11,1,1,0,341.7891,NEUTRAL,C7H5Br3O,Cc1c(Br)cc(Br)c(O)c1Br
CHEMBL485980,BUCLADESINE,BUCLADESINE|BUCLADESINE SODIUM,Small molecule,0,469.39,22.0,34.0,1.69,163.99,11,2,1,7,N,0.45,1.72,2.46,0.59,-0.90,2,MOL,0,32,13,2,1,469.1362,ACID,C18H24N5O8P,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC
CHEMBL31601,REMIKIREN,REMIKIREN,Small molecule,0,630.85,7.0,26.0,3.10,161.48,7,5,1,15,N,0.20,12.32,6.74,2.37,2.31,2,MOL,0,44,10,5,1,630.3451,NEUTRAL,C33H50N4O6S,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
CHEMBL1483,ALBENDAZOLE,ALBENDAZOLE|Albenza|ESKAZOLE|NSC-220008|SK&F 62979|SK&F-62979|Valbazen|ZENTEL|Zental,Small molecule,4,265.34,177.0,861.0,3.24,67.01,4,2,0,4,N,0.83,9.51,4.27,3.20,3.20,2,MOL,0,18,5,2,0,265.0885,NEUTRAL,C12H15N3O2S,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
CHEMBL474579,CEFOTETAN,"CEFOTETAN|Cefotan|ICI 156,834|ICI-156834",Small molecule,4,575.63,74.0,320.0,-1.40,219.93,14,4,2,9,N,0.07,3.03,None,-0.38,-7.10,1,MOL,0,36,15,5,2,575.0021,ACID,C17H17N7O8S4,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
CHEMBL3707344,TECHNETIUM (99MTC) ETIFENIN,TECHNETIUM (99MTC) ETIFENIN,Small molecule,0,740.6,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,738.1886,None,C32H41N4O10Tc,
CHEMBL1068,OXCARBAZEPINE,GP-47680|KIN-493|OXCARBAZEPINE|OXTELLAR XR|SPN-804|Trileptal,Small molecule,4,252.27,152.0,786.0,2.64,63.40,2,1,0,0,N,0.78,13.18,None,1.82,1.82,2,MOL,0,19,4,2,0,252.0899,NEUTRAL,C15H12N2O2,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
CHEMBL3833324,GOLD AU 198,198AU|Aurcoloid-198|Aureotope|Auroscan-198|COLLOIDAL GOLD (198AU) INJECTION|GOLD (198AU) COLLOIDAL|GOLD AU 198,Small molecule,0,197.97,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,1,None,None,None,None,196.9666,None,Au,
CHEMBL3833367,SATRAPLATIN,BMS-182751|BMY-45594|JM-216|SATRAPLATIN,Small molecule,3,500.28,2.0,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,499.0605,None,C10H22Cl2N2O4Pt,
CHEMBL2087003,CARISBAMATE,CARISBAMATE|JNJ-10234094|RWJ-333369|RWJ-333369-000|YKP-509,Small molecule,3,215.64,1.0,5.0,1.47,72.55,3,2,0,3,N,0.80,13.43,None,1.29,1.29,1,MOL,0,14,4,3,0,215.0349,NEUTRAL,C9H10ClNO3,NC(=O)OC[C@@H](O)c1ccccc1Cl
CHEMBL932,DIPYRIDAMOLE,ATTIA|B01AC07|CEREBROVASE 100|CEREBROVASE 25|DIPYRIDAMOLE|IV PERSANTINE|MODAPLATE|NSC-515776|OFCRAM PR|PERSANTIN|PERSANTIN RET|PYRIDANTIN|Persantine|RA-8|VASYROL,Small molecule,4,504.64,283.0,990.0,-0.02,145.44,12,4,2,12,N,0.31,None,3.54,1.81,1.81,2,MOL,0,36,12,4,2,504.3173,NEUTRAL,C24H40N8O4,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
CHEMBL503565,VINBARBITAL,BUTENEMAL|VINBARBITAL|VINBARBITONE,Small molecule,0,224.26,1.0,1.0,1.11,75.27,3,2,0,3,N,0.56,7.14,None,1.49,1.05,0,MOL,0,16,5,2,0,224.1161,NEUTRAL,C11H16N2O3,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O
CHEMBL2104283,FEBARBAMATE,FEBARBAMATE|GO-560|PHENOBAMATE,Small molecule,0,405.45,2.0,19.0,1.69,128.03,6,2,0,10,N,0.45,7.39,None,2.38,2.08,1,MOL,0,29,9,3,0,405.19,NEUTRAL,C20H27N3O6,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
CHEMBL1115,PYRIDOSTIGMINE,Mestinon|PYRIDOSTIGMINE|Pyridostigmine|Regonol,Small molecule,4,181.22,31.0,83.0,0.57,33.42,2,0,0,1,Y,0.59,None,None,-3.47,-3.47,1,MOL,0,13,4,0,0,181.0972,NEUTRAL,C9H13N2O2+,CN(C)C(=O)Oc1ccc[n+](C)c1
CHEMBL700,SULFAPYRIDINE,CONCORD 693|Coccoclase|DAGENAN|Eubasin|Piridazol|SULFAPYRIDINE|SULPHAPYRIDINE|Sulfanilamidopyridine|Sulfapyridine,Small molecule,4,249.3,36.0,123.0,1.46,85.08,4,2,0,3,N,0.81,6.24,2.14,1.01,0.24,2,MOL,0,17,5,3,0,249.0572,ACID,C11H11N3O2S,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
CHEMBL87992,ESLICARBAZEPINE ACETATE,APTIOM|BIA 2-093|BIA-2-093|BIA-2093|ESLICARBAZEPINE ACETATE|Erelib|Pazzul|SEP - 0002093|SEP-0002093|Stedesa|ZEBINIX,Small molecule,4,296.33,11.0,24.0,3.06,72.63,3,1,0,1,N,0.82,None,None,2.17,2.17,2,MOL,0,22,5,2,0,296.1161,NEUTRAL,C17H16N2O3,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
CHEMBL3707384,TIDIACIC ARGININE,TIDIACIC ARGININE,Small molecule,0,351.39,,,-0.81,86.63,4,3,0,2,N,0.51,1.95,7.01,-2.83,-6.65,0,MOL,0,11,5,3,0,177.0096,ACID,C11H21N5O6S,N=C(N)NCCC[C@H](N)C(=O)O.O=C(O)C1CSC(C(=O)O)N1
CHEMBL416755,OXOLINIC ACID,OXOLINIC ACID|Utibid|W 4565,Small molecule,0,261.23,69.0,218.0,1.45,77.76,5,1,0,2,N,0.88,5.39,None,1.35,-0.65,2,MOL,0,19,6,1,0,261.0637,ACID,C13H11NO5,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
CHEMBL102358,IDROCILAMIDE,IDROCILAMIDE,Small molecule,0,191.23,7.0,52.0,0.81,49.33,2,2,0,4,N,0.69,None,None,0.86,0.86,1,MOL,0,14,3,2,0,191.0946,NEUTRAL,C11H13NO2,O=C(/C=C/c1ccccc1)NCCO
CHEMBL86304,MOCLOBEMIDE,GNF-PF-695|MANERIX|MOCLOBEMIDE|RO 11-1163/000|RO-111163000,Small molecule,4,268.74,154.0,832.0,1.40,41.57,3,1,0,4,N,0.90,None,6.02,1.45,1.43,1,MOL,0,18,4,1,0,268.0979,NEUTRAL,C13H17ClN2O2,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
